"earnings_id","symbol","reportedDate","fiscalDateEnding","reportedEPS","surprise","surprisePercentage","estimatedEPS","reportTime","price_range_prior","price_change_prior","avg_volume_prior","price_range_post","price_change_post","avg_volume_post","sentiment_prior","sentiment_post"
"WMT06","WMT","2024-08-15","2024-07-31",0.67,0.02,3.0769,0.65,"pre-market",4.66,0.648489314664719,14225139.375,8.25999999999999,-7.90755777638975,16216949.7058824,0.234002477861542,0.300452141155817
"WMT07","WMT","2024-05-16","2024-04-30",0.6,0.08,15.3846,0.52,"pre-market",2.495,0.513160072835627,13950337.78125,6.28000000000001,-5.83920187793426,14847970.03125,0.203052067094273,0.234002477861542
"WMT08","WMT","2024-02-20","2024-01-31",1.8,0.16,9.7561,1.64,"pre-market",16.33,-6.4595689705796,6022603.45454545,119.47,194.464944649446,17102234.3030303,0.220397097884674,0.203052067094273
"WMT09","WMT","2023-11-16","2023-10-31",1.53,0.02,1.3245,1.51,"pre-market",14.96,-1.71984199331511,5175316.39393939,10.76,-1.65906788247212,8635867.3125,0.19629509410845,0.138787676524776
"WMT10","WMT","2023-08-17","2023-07-31",1.84,0.15,8.8757,1.69,"pre-market",8.96000000000001,-3.25132357521021,4702736.0625,14.1999,-0.718562874251506,5452127.73529412,0.234002477861542,0.331402551923086
"WMT11","WMT","2023-05-18","2023-04-30",1.47,0.17,13.0769,1.3,"pre-market",10.9,-6.10026041666667,5264610.53125,14.11,-4.63384891855465,6090748.78125,0.300452141155817,0.273122516995296
"WMT12","WMT","2023-02-21","2023-01-31",1.71,0.19,12.5,1.52,"pre-market",9.69000000000003,-1.04058989731929,5363935.57575758,15.03,-4.88684157820949,7135314.84848485,0.1610472850958,0.236187750586321
"WMT13","WMT","2022-11-15","2022-10-31",1.5,0.18,13.6364,1.32,"pre-market",16.005,-7.96243078432746,5526693.97142857,13.83,4.74829173058151,6003487.03225806,0.17067985754582,0.389097409217462
"WMT14","WMT","2022-08-16","2022-07-31",0.59,0,0,0.59,"pre-market",14.34,-4.52307692307692,8054449.5,10.8,2.43720095693781,6405841.03030303,0.0733209287866251,0.203052067094273
"WMT15","WMT","2022-05-17","2022-04-30",0.4333,0.0033,0.7674,0.43,"pre-market",17.47,-1.15767382032361,7453459.23529412,12.63,-4.24164524421594,8762623.70967742,0.156132707315178,0.149307158825439
